ip_address,total_requests,failed_requests,successful_requests,failure_ratio,unique_usernames,username_diversity,unique_endpoints,endpoint_concentration,unique_user_agents,user_agent_concentration,primary_user_agent,primary_endpoint,country,active_duration_seconds,requests_per_minute,timing_regularity,target_usernames,feat_failure_ratio,feat_username_diversity,feat_endpoint_concentration,feat_ua_concentration,feat_timing_regularity,feat_request_frequency
103.248.15.132,7,7,0,1.0,7,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,DE,2180.0,0.1927,0.7486,laura.target164@example.com|oscar.target126@techhub.io|deepak.target198@cloudsec.org|elena.target307@cloudsec.org|peter.target391@corp.local|olivia.target185@corp.local|elena.target102@mailservice.net,1.0,1.0,1.0,1.0,0.7486,0.0429
103.248.223.31,10,10,0,1.0,10,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,IN,3453.0,0.1738,0.7417,ian.target157@cloudsec.org|deepak.target198@cloudsec.org|wendy.target252@cloudsec.org|robert.target66@corp.local|ursula.target342@example.com|henry.target85@cloudsec.org|tarun.target242@corp.local|emma.target360@cloudsec.org|quinn.target158@techhub.io|yasmin.target328@corp.local,1.0,1.0,1.0,1.0,0.7417,0.039
103.249.20.164,6,5,1,0.8333,6,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,US,1902.0,0.1893,0.7073,wendy.target170@cloudsec.org|xander.target194@cloudsec.org|hannah.target369@corp.local|tarun.target132@corp.local|frank.target289@techhub.io|liam.target20@corp.local,0.8333,1.0,1.0,1.0,0.7073,0.0422
103.249.211.229,7,6,1,0.8571,7,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,RU,2105.0,0.1995,0.7532,wendy.target12@mailservice.net|olivia.target119@mailservice.net|sneha.target107@corp.local|liam.target38@cloudsec.org|zach.target149@cloudsec.org|sophia.target371@mailservice.net|hannah.target331@cloudsec.org,0.8571,1.0,1.0,1.0,0.7532,0.0442
103.25.161.66,12,11,1,0.9167,12,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,US,4052.0,0.1777,0.6536,laura.target53@example.com|quinn.target239@cloudsec.org|mia.target82@example.com|grace.target60@corp.local|brian.target72@corp.local|ananya.target320@techhub.io|karen.target383@mailservice.net|kevin.target264@techhub.io|alice.target150@mailservice.net|felix.target258@techhub.io|james.target59@cloudsec.org|bob.target30@corp.local,0.9167,1.0,1.0,1.0,0.6536,0.0398
103.25.67.245,12,11,1,0.9167,12,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,IN,3574.0,0.2015,0.6477,brian.target72@corp.local|olivia.target147@cloudsec.org|olivia.target267@mailservice.net|elena.target102@mailservice.net|oscar.target126@techhub.io|ian.target63@cloudsec.org|tarun.target388@cloudsec.org|claire.target309@mailservice.net|laura.target28@corp.local|wendy.target74@cloudsec.org|daniel.target52@cloudsec.org|rachel.target224@techhub.io,0.9167,1.0,1.0,1.0,0.6477,0.0447
103.250.133.174,6,6,0,1.0,6,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,NG,1582.0,0.2276,0.6845,mia.target378@mailservice.net|wendy.target256@mailservice.net|peter.target186@cloudsec.org|brian.target330@corp.local|kevin.target84@cloudsec.org|tarun.target242@corp.local,1.0,1.0,1.0,1.0,0.6845,0.0499
103.26.203.139,14,13,1,0.9286,14,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,BR,4757.0,0.1766,0.6953,mia.target231@corp.local|ananya.target48@corp.local|oscar.target373@example.com|victor.target352@techhub.io|liam.target336@corp.local|elena.target370@techhub.io|emma.target176@cloudsec.org|wendy.target74@cloudsec.org|elena.target27@corp.local|thomas.target312@example.com|sophia.target371@mailservice.net|ian.target344@example.com|wendy.target252@cloudsec.org|felix.target351@corp.local,0.9286,1.0,1.0,1.0,0.6953,0.0396
103.26.206.52,9,8,1,0.8889,9,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,US,3170.0,0.1703,0.6236,david.target125@corp.local|karen.target262@mailservice.net|wendy.target139@techhub.io|oscar.target377@mailservice.net|george.target152@example.com|sam.target144@cloudsec.org|elena.target61@cloudsec.org|tarun.target172@mailservice.net|kevin.target254@cloudsec.org,0.8889,1.0,1.0,1.0,0.6236,0.0383
103.26.249.39,6,6,0,1.0,6,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,ID,2131.0,0.1689,0.7345,ian.target237@mailservice.net|ursula.target296@techhub.io|wendy.target146@mailservice.net|priya.target1@cloudsec.org|daniel.target261@corp.local|karen.target266@mailservice.net,1.0,1.0,1.0,1.0,0.7345,0.038
103.28.166.5,12,12,0,1.0,12,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,BR,4961.0,0.1451,0.797,ananya.target285@techhub.io|claire.target16@corp.local|brian.target91@cloudsec.org|nina.target112@example.com|aravind.target25@example.com|alex.target24@mailservice.net|marcus.target62@example.com|hannah.target9@mailservice.net|oscar.target126@techhub.io|alex.target98@cloudsec.org|noah.target179@cloudsec.org|elena.target283@cloudsec.org,1.0,1.0,1.0,1.0,0.797,0.033
103.28.69.199,12,12,0,1.0,12,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,BR,4412.0,0.1632,0.7376,alex.target275@corp.local|mia.target253@cloudsec.org|quinn.target311@corp.local|tarun.target210@example.com|julia.target323@mailservice.net|david.target243@corp.local|priya.target1@cloudsec.org|deepak.target97@corp.local|marcus.target67@cloudsec.org|elena.target78@corp.local|quinn.target239@cloudsec.org|hannah.target69@techhub.io,1.0,1.0,1.0,1.0,0.7376,0.0368
103.28.80.157,9,7,2,0.7778,9,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,CN,3273.0,0.165,0.7209,yasmin.target363@example.com|nina.target339@techhub.io|deepak.target192@cloudsec.org|quinn.target376@techhub.io|alex.target251@example.com|mia.target148@techhub.io|peter.target391@corp.local|alex.target89@mailservice.net|felix.target351@corp.local,0.7778,1.0,1.0,1.0,0.7209,0.0372
103.29.190.239,12,9,3,0.75,12,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,UA,3865.0,0.1863,0.6258,zach.target281@example.com|deepak.target198@cloudsec.org|elena.target26@techhub.io|elena.target361@corp.local|peter.target183@corp.local|grace.target213@mailservice.net|sophia.target371@mailservice.net|brian.target304@cloudsec.org|sophia.target168@corp.local|liam.target276@example.com|thomas.target319@example.com|sneha.target368@example.com,0.75,1.0,1.0,1.0,0.6258,0.0416
103.29.218.201,7,7,0,1.0,7,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,VN,2223.0,0.1889,0.6763,priya.target1@cloudsec.org|victor.target394@example.com|quinn.target376@techhub.io|kevin.target40@example.com|wendy.target256@mailservice.net|daniel.target207@example.com|ananya.target359@techhub.io,1.0,1.0,1.0,1.0,0.6763,0.0421
103.30.216.118,14,13,1,0.9286,14,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,DE,5059.0,0.166,0.7211,sam.target321@cloudsec.org|elena.target218@cloudsec.org|aravind.target348@example.com|james.target47@cloudsec.org|henry.target85@cloudsec.org|aravind.target51@mailservice.net|marcus.target270@techhub.io|bob.target30@corp.local|kevin.target196@mailservice.net|tarun.target88@mailservice.net|george.target152@example.com|wendy.target205@techhub.io|marcus.target62@example.com|sophia.target163@techhub.io,0.9286,1.0,1.0,1.0,0.7211,0.0374
103.30.37.187,11,11,0,1.0,11,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,IN,3510.0,0.188,0.6664,elena.target203@cloudsec.org|george.target156@mailservice.net|olivia.target308@example.com|ananya.target285@techhub.io|charlie.target121@techhub.io|ian.target157@cloudsec.org|ian.target93@techhub.io|liam.target38@cloudsec.org|oscar.target338@techhub.io|brian.target72@corp.local|victor.target155@example.com,1.0,1.0,1.0,1.0,0.6664,0.0419
103.31.227.162,6,6,0,1.0,6,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,CN,1944.0,0.1852,0.697,ursula.target178@mailservice.net|marcus.target270@techhub.io|deepak.target198@cloudsec.org|quinn.target311@corp.local|deepak.target318@techhub.io|yasmin.target365@techhub.io,1.0,1.0,1.0,1.0,0.697,0.0413
103.31.248.38,14,13,1,0.9286,14,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,BR,3973.0,0.2114,0.7566,tarun.target71@cloudsec.org|david.target125@corp.local|kevin.target40@example.com|liam.target234@techhub.io|zach.target39@cloudsec.org|deepak.target64@example.com|oscar.target381@techhub.io|henry.target364@corp.local|emma.target176@cloudsec.org|deepak.target192@cloudsec.org|frank.target115@corp.local|sam.target321@cloudsec.org|hannah.target69@techhub.io|peter.target366@example.com,0.9286,1.0,1.0,1.0,0.7566,0.0467
103.31.33.130,11,11,0,1.0,11,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,IN,3159.0,0.2089,0.6351,david.target358@mailservice.net|oscar.target377@mailservice.net|ursula.target372@corp.local|mia.target141@cloudsec.org|grace.target282@example.com|alice.target142@example.com|tarun.target332@mailservice.net|laura.target164@example.com|hannah.target369@corp.local|charlie.target35@cloudsec.org|frank.target143@cloudsec.org,1.0,1.0,1.0,1.0,0.6351,0.0461
103.32.124.186,10,10,0,1.0,10,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,RO,3120.0,0.1923,0.7352,olivia.target119@mailservice.net|thomas.target306@mailservice.net|sneha.target107@corp.local|elena.target203@cloudsec.org|aravind.target348@example.com|sneha.target368@example.com|rachel.target224@techhub.io|karen.target327@techhub.io|laura.target4@cloudsec.org|charlie.target121@techhub.io,1.0,1.0,1.0,1.0,0.7352,0.0428
103.32.128.225,8,8,0,1.0,8,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,RU,2392.0,0.2007,0.6505,yasmin.target365@techhub.io|julia.target216@mailservice.net|ian.target344@example.com|deepak.target357@corp.local|priya.target22@example.com|rachel.target180@corp.local|tarun.target355@example.com|alex.target222@mailservice.net,1.0,1.0,1.0,1.0,0.6505,0.0445
103.32.13.28,8,7,1,0.875,8,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,ID,2672.0,0.1796,0.7499,sam.target346@mailservice.net|yasmin.target328@corp.local|rachel.target271@techhub.io|oscar.target126@techhub.io|brian.target91@cloudsec.org|ursula.target268@mailservice.net|laura.target145@mailservice.net|ian.target237@mailservice.net,0.875,1.0,1.0,1.0,0.7499,0.0402
103.32.150.3,9,9,0,1.0,9,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,IN,2954.0,0.1828,0.752,victor.target219@mailservice.net|hannah.target375@example.com|marcus.target14@example.com|brian.target230@techhub.io|elena.target26@techhub.io|peter.target183@corp.local|wendy.target139@techhub.io|thomas.target312@example.com|charlie.target35@cloudsec.org,1.0,1.0,1.0,1.0,0.752,0.0408
103.32.161.212,8,8,0,1.0,8,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,US,2360.0,0.2034,0.7371,claire.target299@corp.local|robert.target66@corp.local|oscar.target305@cloudsec.org|olivia.target185@corp.local|kevin.target5@corp.local|mia.target82@example.com|hannah.target375@example.com|ursula.target0@example.com,1.0,1.0,1.0,1.0,0.7371,0.045
103.32.220.155,13,13,0,1.0,13,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,NG,3993.0,0.1953,0.676,oscar.target236@cloudsec.org|peter.target173@mailservice.net|laura.target387@techhub.io|ananya.target359@techhub.io|sophia.target371@mailservice.net|ursula.target0@example.com|marcus.target80@cloudsec.org|felix.target182@corp.local|sophia.target175@mailservice.net|elena.target307@cloudsec.org|isabella.target293@cloudsec.org|sneha.target181@corp.local|julia.target101@cloudsec.org,1.0,1.0,1.0,1.0,0.676,0.0434
103.32.86.120,10,10,0,1.0,10,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,VN,3459.0,0.1735,0.7467,hannah.target11@techhub.io|alex.target251@example.com|sophia.target371@mailservice.net|sam.target337@example.com|charlie.target204@cloudsec.org|olivia.target185@corp.local|robert.target66@corp.local|kevin.target240@example.com|elena.target102@mailservice.net|frank.target115@corp.local,1.0,1.0,1.0,1.0,0.7467,0.0389
103.33.15.241,10,10,0,1.0,10,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,US,3809.0,0.1575,0.7037,peter.target391@corp.local|ursula.target342@example.com|liam.target100@mailservice.net|mia.target82@example.com|laura.target384@example.com|emma.target265@example.com|ian.target171@example.com|deepak.target318@techhub.io|alex.target98@cloudsec.org|quinn.target311@corp.local,1.0,1.0,1.0,1.0,0.7037,0.0356
103.33.185.129,12,11,1,0.9167,12,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,VN,3700.0,0.1946,0.6576,isabella.target293@cloudsec.org|quinn.target158@techhub.io|tarun.target208@cloudsec.org|alex.target89@mailservice.net|alice.target317@techhub.io|julia.target153@example.com|victor.target219@mailservice.net|rachel.target340@cloudsec.org|quinn.target239@cloudsec.org|peter.target391@corp.local|frank.target65@techhub.io|sophia.target175@mailservice.net,0.9167,1.0,1.0,1.0,0.6576,0.0433
103.33.197.77,10,9,1,0.9,10,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,DE,3228.0,0.1859,0.6408,paula.target87@corp.local|zach.target385@corp.local|julia.target325@techhub.io|thomas.target290@corp.local|priya.target1@cloudsec.org|james.target36@example.com|deepak.target314@corp.local|ursula.target178@mailservice.net|liam.target100@mailservice.net|tarun.target132@corp.local,0.9,1.0,1.0,1.0,0.6408,0.0415
103.33.209.206,11,11,0,1.0,11,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,RO,3486.0,0.1893,0.7028,quinn.target247@mailservice.net|laura.target145@mailservice.net|sneha.target279@example.com|brian.target72@corp.local|tarun.target355@example.com|oscar.target2@mailservice.net|zach.target122@cloudsec.org|isabella.target77@mailservice.net|grace.target287@mailservice.net|david.target284@example.com|liam.target255@mailservice.net,1.0,1.0,1.0,1.0,0.7028,0.0422
103.33.5.123,8,8,0,1.0,8,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,IN,1984.0,0.2419,0.6013,victor.target394@example.com|karen.target37@mailservice.net|zach.target241@example.com|felix.target258@techhub.io|olivia.target147@cloudsec.org|brian.target221@corp.local|sophia.target175@mailservice.net|marcus.target302@techhub.io,1.0,1.0,1.0,1.0,0.6013,0.0527
103.33.56.210,12,12,0,1.0,12,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,RO,4592.0,0.1568,0.6973,charlie.target295@mailservice.net|elena.target370@techhub.io|sam.target129@corp.local|liam.target177@techhub.io|karen.target37@mailservice.net|claire.target108@corp.local|charlie.target193@techhub.io|sam.target333@cloudsec.org|deepak.target314@corp.local|david.target284@example.com|sophia.target190@techhub.io|ananya.target188@example.com,1.0,1.0,1.0,1.0,0.6973,0.0354
103.33.94.137,14,12,2,0.8571,14,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,VN,5188.0,0.1619,0.7655,alice.target386@example.com|alex.target81@mailservice.net|karen.target33@corp.local|quinn.target329@example.com|quinn.target239@cloudsec.org|mia.target335@example.com|sophia.target134@example.com|grace.target213@mailservice.net|zach.target281@example.com|quinn.target244@techhub.io|sneha.target368@example.com|isabella.target293@cloudsec.org|charlie.target121@techhub.io|isabella.target347@techhub.io,0.8571,1.0,1.0,1.0,0.7655,0.0365
103.34.117.80,11,11,0,1.0,11,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,NG,3026.0,0.2181,0.6547,tarun.target172@mailservice.net|sophia.target168@corp.local|priya.target269@mailservice.net|julia.target323@mailservice.net|wendy.target139@techhub.io|claire.target299@corp.local|deepak.target318@techhub.io|alex.target46@cloudsec.org|quinn.target158@techhub.io|oscar.target381@techhub.io|sam.target144@cloudsec.org,1.0,1.0,1.0,1.0,0.6547,0.048
103.34.235.137,6,6,0,1.0,6,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,CN,1926.0,0.1869,0.7076,yasmin.target212@cloudsec.org|paula.target136@example.com|claire.target108@corp.local|oscar.target2@mailservice.net|james.target350@example.com|ananya.target188@example.com,1.0,1.0,1.0,1.0,0.7076,0.0417
103.35.203.217,8,8,0,1.0,8,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,CN,2771.0,0.1732,0.6632,wendy.target187@corp.local|david.target284@example.com|brian.target91@cloudsec.org|aravind.target348@example.com|brian.target72@corp.local|quinn.target247@mailservice.net|emma.target118@mailservice.net|elena.target102@mailservice.net,1.0,1.0,1.0,1.0,0.6632,0.0389
103.35.211.252,14,12,2,0.8571,14,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,RU,4494.0,0.1869,0.6402,ananya.target359@techhub.io|ursula.target342@example.com|yasmin.target363@example.com|henry.target189@example.com|frank.target65@techhub.io|felix.target399@corp.local|james.target59@cloudsec.org|yasmin.target55@corp.local|sneha.target273@cloudsec.org|grace.target56@example.com|nina.target288@corp.local|tarun.target397@cloudsec.org|xander.target135@corp.local|grace.target398@corp.local,0.8571,1.0,1.0,1.0,0.6402,0.0417
103.35.232.81,6,6,0,1.0,6,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,ID,1952.0,0.1844,0.704,felix.target238@mailservice.net|isabella.target293@cloudsec.org|mia.target231@corp.local|frank.target79@mailservice.net|julia.target249@mailservice.net|elena.target102@mailservice.net,1.0,1.0,1.0,1.0,0.704,0.0412
103.36.176.115,7,7,0,1.0,7,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,BR,2744.0,0.1531,0.74,bob.target30@corp.local|liam.target345@example.com|karen.target327@techhub.io|liam.target100@mailservice.net|marcus.target80@cloudsec.org|nina.target133@corp.local|yasmin.target6@techhub.io,1.0,1.0,1.0,1.0,0.74,0.0347
103.36.43.203,13,13,0,1.0,13,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,UA,3823.0,0.204,0.691,ian.target63@cloudsec.org|mia.target378@mailservice.net|deepak.target357@corp.local|sneha.target75@cloudsec.org|paula.target87@corp.local|hannah.target202@techhub.io|julia.target325@techhub.io|nina.target191@example.com|brian.target330@corp.local|wendy.target104@techhub.io|laura.target145@mailservice.net|olivia.target17@example.com|sophia.target175@mailservice.net,1.0,1.0,1.0,1.0,0.691,0.0452
103.36.53.139,9,7,2,0.7778,9,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,ID,3036.0,0.1779,0.6666,deepak.target318@techhub.io|ananya.target188@example.com|elena.target316@cloudsec.org|tarun.target71@cloudsec.org|ursula.target268@mailservice.net|wendy.target74@cloudsec.org|quinn.target376@techhub.io|oscar.target236@cloudsec.org|liam.target38@cloudsec.org,0.7778,1.0,1.0,1.0,0.6666,0.0398
103.37.147.187,7,7,0,1.0,7,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,VN,1350.0,0.3111,0.651,karen.target262@mailservice.net|sneha.target3@mailservice.net|sophia.target227@corp.local|deepak.target97@corp.local|elena.target307@cloudsec.org|kevin.target32@cloudsec.org|grace.target76@techhub.io,1.0,1.0,1.0,1.0,0.651,0.0659
103.37.176.209,9,9,0,1.0,9,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,ID,2405.0,0.2245,0.5942,julia.target249@mailservice.net|elena.target102@mailservice.net|xander.target214@cloudsec.org|david.target284@example.com|kevin.target254@cloudsec.org|robert.target278@mailservice.net|henry.target85@cloudsec.org|liam.target38@cloudsec.org|olivia.target308@example.com,1.0,1.0,1.0,1.0,0.5942,0.0493
103.37.234.114,8,8,0,1.0,8,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,VN,2239.0,0.2144,0.646,sneha.target3@mailservice.net|brian.target304@cloudsec.org|sophia.target371@mailservice.net|oscar.target305@cloudsec.org|peter.target173@mailservice.net|alice.target211@corp.local|aravind.target25@example.com|thomas.target103@cloudsec.org,1.0,1.0,1.0,1.0,0.646,0.0473
103.38.172.106,7,7,0,1.0,7,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,RU,2228.0,0.1885,0.7337,sneha.target3@mailservice.net|karen.target327@techhub.io|liam.target336@corp.local|ian.target63@cloudsec.org|claire.target299@corp.local|alice.target142@example.com|brian.target221@corp.local,1.0,1.0,1.0,1.0,0.7337,0.042
103.38.47.200,7,7,0,1.0,7,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,NG,2943.0,0.1427,0.8349,sneha.target107@corp.local|alex.target46@cloudsec.org|laura.target145@mailservice.net|robert.target23@corp.local|felix.target351@corp.local|tarun.target397@cloudsec.org|thomas.target353@techhub.io,1.0,1.0,1.0,1.0,0.8349,0.0324
103.39.128.153,7,6,1,0.8571,7,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,NG,2430.0,0.1728,0.7742,brian.target230@techhub.io|ian.target93@techhub.io|mia.target148@techhub.io|claire.target246@mailservice.net|sneha.target181@corp.local|mia.target362@mailservice.net|wendy.target187@corp.local,0.8571,1.0,1.0,1.0,0.7742,0.0388
103.39.167.123,7,7,0,1.0,7,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,RO,2650.0,0.1585,0.7108,isabella.target77@mailservice.net|ursula.target178@mailservice.net|oscar.target373@example.com|james.target350@example.com|frank.target115@corp.local|ursula.target382@example.com|claire.target309@mailservice.net,1.0,1.0,1.0,1.0,0.7108,0.0358
